path,rel_path,filename,stem,extension,folder_l1,folder_l2,depth,size_bytes,size_kb,size_mb,mtime,file_type,is_hidden,md5_prefix
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020133956.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020133956.jpg,IMG20251020133956.jpg,IMG20251020133956,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,2545580,2485.91796875,2.427654266357422,2026-03-22T23:22:14.508898,image,False,a46119e56db6
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020160838.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020160838.jpg,IMG20251020160838.jpg,IMG20251020160838,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,5930936,5791.9296875,5.656181335449219,2026-03-22T23:22:14.888898,image,False,0e248205afec
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020160902.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020160902.jpg,IMG20251020160902.jpg,IMG20251020160902,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,5233361,5110.7041015625,4.990921974182129,2026-03-22T23:22:15.256898,image,False,1f3a1ff7bc40
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020162232.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020162232.jpg,IMG20251020162232.jpg,IMG20251020162232,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,4925089,4809.6572265625,4.696930885314941,2026-03-22T23:22:15.514898,image,False,10d535220776
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020162236.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020162236.jpg,IMG20251020162236.jpg,IMG20251020162236,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,4378994,4276.361328125,4.17613410949707,2026-03-22T23:22:15.826898,image,False,f4a54fc435ec
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020162507.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020162507.jpg,IMG20251020162507.jpg,IMG20251020162507,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,5832407,5695.7099609375,5.562216758728027,2026-03-22T23:22:16.165898,image,False,ac9da9c1ec58
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG_20251020_132021.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG_20251020_132021.jpg,IMG_20251020_132021.jpg,IMG_20251020_132021,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,7986935,7799.7412109375,7.616934776306152,2026-03-22T23:22:16.558898,image,False,4145d31d60bb
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_JEGYZOKONYV/Jegyzőkönyv_Multidrón_Dunakeszi_251020.docx,Dunakeszi_JEGYZOKONYV/Jegyzőkönyv_Multidrón_Dunakeszi_251020.docx,Jegyzőkönyv_Multidrón_Dunakeszi_251020.docx,Jegyzőkönyv_Multidrón_Dunakeszi_251020,.docx,Dunakeszi_JEGYZOKONYV,,1,1470902,1436.427734375,1.402761459350586,2026-03-22T23:22:16.687898,other,False,2b77d274495b
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_MEMS/Audio/Audio 01_02.wav,Dunakeszi_MEMS/Audio/Audio 01_02.wav,Audio 01_02.wav,Audio 01_02,.wav,Dunakeszi_MEMS,Audio,2,5898240,5760.0,5.625,2026-03-22T23:22:17.106898,audio,False,63421e5c49d6
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_MEMS/Audio/Audio 02_01.wav,Dunakeszi_MEMS/Audio/Audio 02_01.wav,Audio 02_01.wav,Audio 02_01,.wav,Dunakeszi_MEMS,Audio,2,5898240,5760.0,5.625,2026-03-22T23:22:17.368898,audio,False,7ca45e270107
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_MEMS/Audio/Audio 03_01.wav,Dunakeszi_MEMS/Audio/Audio 03_01.wav,Audio 03_01.wav,Audio 03_01,.wav,Dunakeszi_MEMS,Audio,2,5898240,5760.0,5.625,2026-03-22T23:22:17.618898,audio,False,6bdee5fe6a27
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_MEMS/Audio/Audio 04_01.wav,Dunakeszi_MEMS/Audio/Audio 04_01.wav,Audio 04_01.wav,Audio 04_01,.wav,Dunakeszi_MEMS,Audio,2,5898240,5760.0,5.625,2026-03-22T23:22:17.870898,audio,False,db6629e51acf
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_MEMS/Audio/Audio 05_01.wav,Dunakeszi_MEMS/Audio/Audio 05_01.wav,Audio 05_01.wav,Audio 05_01,.wav,Dunakeszi_MEMS,Audio,2,5898240,5760.0,5.625,2026-03-22T23:22:18.277898,audio,False,19c67a15faf4
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_MEMS/Audio/Audio 06_01.wav,Dunakeszi_MEMS/Audio/Audio 06_01.wav,Audio 06_01.wav,Audio 06_01,.wav,Dunakeszi_MEMS,Audio,2,5898240,5760.0,5.625,2026-03-22T23:22:18.651898,audio,False,904257441d06
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_MEMS/Audio/Audio 07_01.wav,Dunakeszi_MEMS/Audio/Audio 07_01.wav,Audio 07_01.wav,Audio 07_01,.wav,Dunakeszi_MEMS,Audio,2,5898240,5760.0,5.625,2026-03-22T23:22:18.944898,audio,False,555f3e42c9aa
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_MEMS/Audio/Audio 08_01.wav,Dunakeszi_MEMS/Audio/Audio 08_01.wav,Audio 08_01.wav,Audio 08_01,.wav,Dunakeszi_MEMS,Audio,2,5898240,5760.0,5.625,2026-03-22T23:22:19.261898,audio,False,3cdaa648e73e
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_MEMS/Audio/Audio 09_01.wav,Dunakeszi_MEMS/Audio/Audio 09_01.wav,Audio 09_01.wav,Audio 09_01,.wav,Dunakeszi_MEMS,Audio,2,5898240,5760.0,5.625,2026-03-22T23:22:19.742898,audio,False,2621b21c9bf1
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_MEMS/Audio/Audio 10_01.wav,Dunakeszi_MEMS/Audio/Audio 10_01.wav,Audio 10_01.wav,Audio 10_01,.wav,Dunakeszi_MEMS,Audio,2,5898240,5760.0,5.625,2026-03-22T23:22:20.010898,audio,False,af28255591a2
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_MEMS/Audio/Audio 11_01.wav,Dunakeszi_MEMS/Audio/Audio 11_01.wav,Audio 11_01.wav,Audio 11_01,.wav,Dunakeszi_MEMS,Audio,2,5898240,5760.0,5.625,2026-03-22T23:22:20.253898,audio,False,ce0937f23d91
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_MEMS/Audio/Audio 12_02.wav,Dunakeszi_MEMS/Audio/Audio 12_02.wav,Audio 12_02.wav,Audio 12_02,.wav,Dunakeszi_MEMS,Audio,2,5898240,5760.0,5.625,2026-03-22T23:22:20.513898,audio,False,904257441d06
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3024.MOV,Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3024.MOV,IMG_3024.MOV,IMG_3024,.mov,Dunakeszi_VIDEÓ,VIDEO_IPHONE,2,12697098,12399.509765625,12.108896255493164,2026-03-22T23:22:21.246898,video,False,7a05dd2a6049
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3033.MOV,Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3033.MOV,IMG_3033.MOV,IMG_3033,.mov,Dunakeszi_VIDEÓ,VIDEO_IPHONE,2,4390106,4287.212890625,4.186731338500977,2026-03-22T23:22:21.447898,video,False,8afc16dc3b83
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3038.MOV,Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3038.MOV,IMG_3038.MOV,IMG_3038,.mov,Dunakeszi_VIDEÓ,VIDEO_IPHONE,2,70595651,68941.0654296875,67.3252592086792,2026-03-22T23:22:24.690898,video,False,91d87e1c8b98
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3039.MOV,Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3039.MOV,IMG_3039.MOV,IMG_3039,.mov,Dunakeszi_VIDEÓ,VIDEO_IPHONE,2,76632677,74836.5986328125,73.08261585235596,2026-03-22T23:22:28.318898,video,False,60b00e04946f
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3040.MOV,Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3040.MOV,IMG_3040.MOV,IMG_3040,.mov,Dunakeszi_VIDEÓ,VIDEO_IPHONE,2,24268250,23699.462890625,23.144006729125977,2026-03-22T23:22:29.729898,video,False,77d8ac91da1c
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3041.MOV,Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3041.MOV,IMG_3041.MOV,IMG_3041,.mov,Dunakeszi_VIDEÓ,VIDEO_IPHONE,2,284652819,277981.2685546875,271.466082572937,2026-03-22T23:22:46.381897,video,False,542b57971494
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3042.MOV,Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3042.MOV,IMG_3042.MOV,IMG_3042,.mov,Dunakeszi_VIDEÓ,VIDEO_IPHONE,2,147479656,144023.1015625,140.6475601196289,2026-03-22T23:22:54.065897,video,False,e95bed0ad3ab
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3046.MOV,Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3046.MOV,IMG_3046.MOV,IMG_3046,.mov,Dunakeszi_VIDEÓ,VIDEO_IPHONE,2,287990645,281240.8642578125,274.64928150177,2026-03-22T23:23:06.395897,video,False,0216651b1fb4
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3047.MOV,Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3047.MOV,IMG_3047.MOV,IMG_3047,.mov,Dunakeszi_VIDEÓ,VIDEO_IPHONE,2,48915180,47768.73046875,46.64915084838867,2026-03-22T23:23:08.289897,video,False,e48f18e46605
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3048.MOV,Dunakeszi_VIDEÓ/VIDEO_IPHONE/IMG_3048.MOV,IMG_3048.MOV,IMG_3048,.mov,Dunakeszi_VIDEÓ,VIDEO_IPHONE,2,126711041,123741.2509765625,120.84106540679932,2026-03-22T23:23:15.100896,video,False,d55ddcf03375
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020132658.mp4,Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020132658.mp4,VID20251020132658.mp4,VID20251020132658,.mp4,Dunakeszi_VIDEÓ,VIDEO_OPPO,2,50570630,49385.380859375,48.2279109954834,2026-03-22T23:23:18.251896,video,False,980edac368d9
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020133556.mp4,Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020133556.mp4,VID20251020133556.mp4,VID20251020133556,.mp4,Dunakeszi_VIDEÓ,VIDEO_OPPO,2,19907015,19440.4443359375,18.984808921813965,2026-03-22T23:23:19.143896,video,False,42121446d1aa
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020133610.mp4,Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020133610.mp4,VID20251020133610.mp4,VID20251020133610,.mp4,Dunakeszi_VIDEÓ,VIDEO_OPPO,2,24089375,23524.7802734375,22.97341823577881,2026-03-22T23:23:20.115896,video,False,990f45725568
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020133645.mp4,Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020133645.mp4,VID20251020133645.mp4,VID20251020133645,.mp4,Dunakeszi_VIDEÓ,VIDEO_OPPO,2,199985331,195298.1748046875,190.72087383270264,2026-03-22T23:23:28.611896,video,False,ee4d39ae0fad
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020140955.mp4,Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020140955.mp4,VID20251020140955.mp4,VID20251020140955,.mp4,Dunakeszi_VIDEÓ,VIDEO_OPPO,2,38104381,37211.3095703125,36.3391695022583,2026-03-22T23:23:30.525896,video,False,f07f750c0409
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020144219.mp4,Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020144219.mp4,VID20251020144219.mp4,VID20251020144219,.mp4,Dunakeszi_VIDEÓ,VIDEO_OPPO,2,60980570,59551.337890625,58.15560340881348,2026-03-22T23:23:33.290896,video,False,5d27df693365
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020152706.mp4,Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020152706.mp4,VID20251020152706.mp4,VID20251020152706,.mp4,Dunakeszi_VIDEÓ,VIDEO_OPPO,2,123286809,120397.2744140625,117.57546329498291,2026-03-22T23:23:39.054896,video,False,9c4d31ade839
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020154248.mp4,Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020154248.mp4,VID20251020154248.mp4,VID20251020154248,.mp4,Dunakeszi_VIDEÓ,VIDEO_OPPO,2,116098119,113377.0693359375,110.71979427337646,2026-03-22T23:23:43.854896,video,False,98926dbc37a0
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020154800.mp4,Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020154800.mp4,VID20251020154800.mp4,VID20251020154800,.mp4,Dunakeszi_VIDEÓ,VIDEO_OPPO,2,68565821,66958.8095703125,65.3894624710083,2026-03-22T23:23:46.295896,video,False,5389d6316e86
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020155721.mp4,Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020155721.mp4,VID20251020155721.mp4,VID20251020155721,.mp4,Dunakeszi_VIDEÓ,VIDEO_OPPO,2,220164074,215003.978515625,209.96482276916504,2026-03-22T23:23:55.357895,video,False,d205414a3c4d
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020161118.mp4,Dunakeszi_VIDEÓ/VIDEO_OPPO/VID20251020161118.mp4,VID20251020161118.mp4,VID20251020161118,.mp4,Dunakeszi_VIDEÓ,VIDEO_OPPO,2,176196092,172066.49609375,168.03368759155273,2026-03-22T23:24:02.004895,video,False,b11c4148a1d0
